Time,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Rating,AvgBoatSpeed,StrokeNumber,Dist/Stroke,Average Power
3330140,159,206,300,245,261,195,213,202,-44.25,-44,-48.875,-45.3125,-47.5625,-42.8125,-49.1875,-44.5625,13.6875,10.75,0.75,9.875,7.625,8.875,9.75,12.875,30.3125,32.375,28.5625,32.0625,28.9375,31.875,29.875,38.5625,16.75,16.375,10.625,13.75,12.5,11.0625,12.3125,13.25,39,42,48,44,45,45,45,44,159,206,300,245,261,195,213,202,0.810059,0.810059,0.750244,0.76001,0.790039,0.77002,0.780029,0.879883,0.699951,0.709961,0.699707,0.699951,0.669922,0.679932,0.699951,0.640137,-12.5,-13,-36.6875,-11.5625,-5.1875,-11.8125,-28.0625,-22.0625,-26.831593,-27.701923,-43.006588,-27.299221,-35.731251,-32.489063,-36.154316,-28.797123,21.787922,19.138355,30.384583,17.842548,18.3216,23.530725,26.206505,22.492268,43.798004,47.386131,36.277889,44.857121,34.700081,40.108219,46.264782,43.62664,31.029743,30.06424,27.711205,30.687206,39.535851,27.558031,21.879547,25.913351,3.384331,3.411273,5.626328,6.613121,7.442469,8.803026,5.649166,7.967736,42.43943,40.589199,15.57508,43.61874,55.392159,41.506275,25.39444,27.067671,40,3.808594,850,5.714844,222
3331660,166,230,295,261,237,187,227,188,-44.8125,-46.5,-48.875,-45.8125,-48.4375,-43,-49.875,-44.3125,8.8125,10.25,1.0625,9.5,7.6875,9.5,10.3125,12.125,30.875,31.875,28.8125,31.8125,29.25,31.875,33.25,38.3125,18.4375,15,11.3125,13.5,12.75,11,16.5625,12.6875,43,43,49,44,45,45,46,45,166,230,295,261,237,187,227,188,0.840088,0.870117,0.760254,0.780029,0.790039,0.76001,0.72998,0.869873,0.679932,0.669922,0.679688,0.679932,0.659912,0.669922,0.709961,0.630127,-15.9375,-16.75,-35.625,-13,-10.5625,-12.84375,-28.0625,-22.9375,-30.62468,-30.764896,-42.890976,-26.870014,-34.406815,-32.393848,-35.848274,-29.407581,23.746965,19.092442,29.414621,17.418591,18.462038,22.762186,23.967606,24.267006,45.20396,45.359489,36.274849,46.118774,36.179619,40.085621,45.553074,41.565086,27.980732,30.159966,27.669472,30.689713,38.25354,28.081244,21.435871,25.621304,3.06834,5.388101,6.641064,5.772918,7.104805,9.070954,9.043449,8.546601,38.150291,37.958534,16.825397,42.270531,48.753017,40.275459,26.240602,25.869894,39,3.828125,851,5.824219,223
3333160,171,217,290,250,262,194,227,205,-45.625,-44.875,-48.875,-45.8125,-48.25,-42.625,-50.125,-44.0625,5.8125,11.3125,1.5625,9.75,6,8.9375,9.9375,12.375,28.4375,32.125,28.25,32.0625,27.875,27.375,33,37.8125,16.875,16.0625,10.8125,12.875,11.3125,7.1875,15.75,12.8125,44,43,48,44,45,45,46,45,171,217,290,250,262,194,227,205,0.810059,0.790039,0.749756,0.780029,0.77002,0.780029,0.719971,0.829834,0.699951,0.689941,0.700195,0.689941,0.669922,0.659912,0.719971,0.640137,-17.3125,-14.0625,-36.6875,-11.125,-11.625,-9.9375,-29.3125,-22.0625,-37.798782,-27.338835,-42.724182,-25.749561,-37.318829,-32.307156,-36.1427,-28.331427,25.433153,17.798246,29.613214,17.642078,19.275463,22.929932,23.991983,22.423965,41.873871,46.850109,36.553818,45.157345,36.109417,39.630985,43.649551,45.123981,29.574358,30.747736,28.627834,31.092899,36.185368,28.339403,21.150177,24.959404,3.118622,4.60391,5.205136,6.107673,8.42975,9.099679,11.208287,7.492651,37.9715,39.88673,15.57508,44.542538,48.11166,44.284504,25.037592,26.788431,40,3.921875,852,5.882813,227
3334680,181,229,302,250,260,218,220,187,-43.6875,-47.25,-49.0625,-45.8125,-48.4375,-43.6875,-49.1875,-45.75,10.1875,11.375,0.9375,9.125,5.9375,9,9.9375,17.6875,31.375,31.375,29.375,31.125,25.1875,30.9375,32,38.3125,18.6875,14.625,11.5,13.0625,8.8125,10.0625,15.5625,13.9375,43,43,49,45,47,48,48,47,181,229,302,250,260,218,220,187,0.799805,0.810059,0.77002,0.800049,0.77002,0.780029,0.77002,0.840088,0.730225,0.73999,0.719971,0.709961,0.699951,0.679932,0.719971,0.689941,-14.875,-18.125,-36.9375,-13.6875,-11.625,-14.375,-27.375,-19.625,-28.964882,-29.923214,-43.659943,-27.950001,-36.627079,-32.812344,-35.43837,-26.154453,21.750887,16.933363,29.341051,18.550652,19.239668,22.499725,25.335588,15.49051,43.48185,46.557148,36.085426,45.20647,36.996662,40.716869,46.487732,50.300835,31.977739,31.143724,27.932299,30.376949,35.926899,27.394819,22.826252,26.424116,2.789525,5.365764,6.641225,5.865924,7.836768,9.388586,5.350429,7.78454,38.384678,37.042923,15.458166,41.754673,47.576736,39.279732,26.784342,31.078068,39,3.796875,853,5.773438,230
3336160,179,236,287,247,291,198,177,208,-43.6875,-46.3125,-48.4375,-46.375,-46.9375,-43.6875,-47.9375,-44.0625,16.75,9.8125,1.0625,8.875,6.875,9.375,12,11.1875,31.375,30.625,29.875,31.125,27.3125,27.625,32.25,37.8125,16.25,14.375,11.6875,12.625,11.5,7.0625,16.5,12.125,39,43,48,44,45,46,46,46,179,236,287,247,291,198,177,208,0.73999,0.800049,0.834961,0.780029,0.76001,0.779785,0.75,0.849854,0.72998,0.699951,0.665039,0.689941,0.659912,0.640137,0.689941,0.610107,-9.75,-18.875,-35.0625,-14.625,-8.1875,-16.625,-25.8125,-23.1875,-23.069736,-29.462755,-42.364906,-28.313616,-30.354168,-32.789116,-33.479595,-29.179941,16.917601,19.053503,30.002419,19.181423,17.505272,22.195847,21.870846,24.915264,42.935009,46.442776,36.166939,45.890217,37.299709,39.920681,49.464565,41.176094,35.908424,28.719759,27.418741,28.807119,38.71069,27.218479,23.472477,24.189875,4.238962,5.783962,6.411903,6.121241,6.484335,10.664993,5.19211,9.718768,45.062241,35.546558,17.07901,40.967743,51.23967,36.386555,27.591583,25.496181,40.5,3.800781,854,5.628906,227
3337620,162,240,287,225,259,201,230,198,-43.125,-44.875,-48.0625,-44.5625,-46.25,-42.4375,-49.1875,-42.625,14.25,10.375,0.5625,10.6875,7.9375,10.0625,10.9375,11.5625,29.8125,32.875,28,31.125,28.6875,30.4375,31.1875,38.3125,16.9375,16.6875,10.5625,14.5,12,11,16.1875,13.9375,38,42,47,42,43,44,44,45,162,240,287,225,259,201,230,198,0.799805,0.820068,0.740234,0.780029,0.75,0.779785,0.73999,0.836426,0.740234,0.699951,0.719727,0.719971,0.689941,0.680176,0.719971,0.650146,-11.5625,-15.8125,-36.375,-13.6875,-6.5625,-14.125,-27.8125,-19.8125,-26.495705,-28.798342,-42.842239,-26.259869,-27.625,-30.283455,-35.192924,-27.928516,19.450033,19.566355,29.57832,17.83518,16.984962,21.490625,23.607046,25.830286,42.989429,48.287575,36.563236,46.068913,36.395405,41.244354,48.300022,45.366566,34.142593,28.607967,26.480457,30.532143,37.778027,27.850517,23.001348,22.584671,3.417942,3.5381,7.377986,5.563767,8.841605,9.414501,5.091586,6.21848,43.27335,37.379421,15.044249,40.792732,52.566223,38.850773,26.327944,28.185329,41,3.894531,855,5.6875,225
3339100,216,215,285,261,261,213,178,202,-44.25,-44.875,-47.4375,-45.3125,-45.3125,-43.4375,-48.9375,-43.8125,7.5,11.5625,0.625,8.3125,7.1875,7.875,12.5,11.3125,30.0625,31.375,28.5625,31.125,28.125,28.5,29.625,37.8125,15.5,15.125,10.875,12.9375,12.6875,9.375,15.4375,13.25,43,41,47,44,44,45,45,45,216,215,285,261,261,213,178,202,0.780029,0.780029,0.820068,0.759766,0.739746,0.720215,0.75,0.839844,0.713379,0.713379,0.633545,0.693604,0.673828,0.703369,0.713379,0.633545,-11.5625,-16.75,-35.3125,-12.5625,-8.4375,-26.9375,-28.3125,-23.4375,-28.372818,-27.682308,-41.971115,-27.200838,-27.846786,-33.383621,-34.495792,-29.258892,20.404829,18.374111,30.319258,19.102598,17.474941,23.637232,24.718649,25.76107,42.405884,45.81414,36.108883,46.11623,37.465607,38.012619,50.924873,41.779503,33.834213,30.615059,27.271976,28.528734,38.702847,28.480991,20.714157,24.962708,3.355071,5.196691,6.29988,6.252441,6.356605,9.869154,3.642325,7.496717,43.366501,36.525974,16.107931,42.845459,50.042408,22.719448,25.482624,24.961714,40.5,3.898438,856,5.773438,228
3340600,216,235,311,232,284,202,292,216,-43.6875,-45.8125,-48.625,-45.0625,-46.0625,-44.5,-51.75,-45.25,7.9375,10.0625,0.9375,10.4375,6.75,9.625,7.8125,11.25,30.5625,30.125,28,27.8125,28.375,29.4375,30.4375,38.3125,16.1875,14.125,10.25,11.25,9.8125,9.8125,14.3125,14.25,43,43,49,44,46,45,47,47,216,235,311,232,284,202,292,216,0.80957,0.829834,0.753418,0.759766,0.72998,0.780029,0.75,0.869873,0.700439,0.710205,0.686768,0.700439,0.670166,0.680176,0.710205,0.630127,-14.0625,-17.6875,-34.8125,-13.25,-8,-14.125,-32.375,-22.5,-28.016554,-30.212624,-42.648941,-25.750412,-28.695,-32.398247,-39.0811,-29.773634,21.026941,19.653606,29.328403,17.862148,17.134712,21.33194,25.353271,26.219208,44.819191,46.860947,36.719002,46.287445,34.94548,41.631035,42.442165,44.178722,30.98954,29.330933,26.426062,30.322546,37.622086,27.686192,24.225697,23.378901,3.16433,4.15451,7.526534,5.527863,10.297719,9.350835,7.978864,6.223169,39.898987,36.202736,17.765274,41.653027,50.539421,40.399002,23.065475,27.22513,40,3.9375,857,5.910156,248
3342060,196,223,295,257,290,190,257,192,-42.875,-44.625,-48.625,-46.125,-46.5,-43.6875,-50.125,-43.8125,9.3125,10.5,0.75,8.8125,7.3125,9.9375,9,11.9375,29.8125,30.125,28.25,31.125,28.9375,30.1875,32.25,38.0625,15.875,15.25,10.4375,13.875,11.8125,11,15.625,13.25,41,42,47,44,45,44,45,44,196,223,295,257,290,190,257,192,0.780029,0.780029,0.840088,0.76001,0.75,0.76001,0.719971,0.840088,0.680176,0.700195,0.600098,0.690186,0.650146,0.670166,0.720215,0.620117,-11.0625,-16.5,-35.875,-15.8125,-5.6875,-11.8125,-28.8125,-21.5625,-23.420137,-29.793535,-42.576096,-28.893536,-31.175243,-32.467461,-37.496185,-28.755543,19.466347,19.82312,29.283413,19.314671,16.693357,21.726467,23.917652,25.050568,42.474716,47.038937,36.562515,46.178112,36.159622,40.699226,43.211571,41.918823,34.359741,29.654554,27.223125,29.203289,38.835506,28.659428,22.87899,25.968897,3.699198,3.483389,6.93095,5.303926,8.311517,8.914881,9.991785,7.061712,43.616112,37.128716,16.613419,39.239483,54.101078,43.147209,25.872534,27.175573,41,3.988281,858,5.824219,237
3343540,196,229,297,232,297,187,216,202,-43.125,-44.4375,-48.4375,-44.8125,-45.3125,-43.25,-48.9375,-44.0625,8.125,10.0625,1.8125,9.4375,6.75,10.125,10.375,11.9375,31.375,31.875,29.375,31.3125,29.25,29.4375,32.25,38.0625,15.625,15.3125,10.75,14.625,11.8125,10.125,15.9375,13.5625,42,42,47,43,44,43,44,45,196,229,297,232,297,187,216,202,0.820068,0.780029,0.820068,0.75,0.709961,0.77002,0.72998,0.850098,0.699707,0.719971,0.619873,0.709961,0.689941,0.689941,0.72998,0.639893,-10.8125,-16.0625,-34.5625,-14.625,-7.75,-11.8125,-29.3125,-22.5,-26.890139,-29.708824,-41.246151,-28.398865,-28.704643,-32.401184,-36.020557,-29.087015,21.421438,19.732279,27.713711,19.485977,17.165192,20.639725,24.927334,24.171833,41.566994,45.318996,37.243618,46.285858,37.793411,38.318127,45.384758,42.259789,32.90065,30.319399,27.118671,28.135952,37.198372,29.707592,23.570494,26.130985,4.110921,4.629323,7.923999,6.092213,7.84302,11.334554,6.117414,7.437389,43.372482,37.182636,18.232485,39.655174,50.377201,43.250214,24.17244,26.255709,40.5,4.109375,859,6.082031,232
3345020,204,216,304,225,312,195,235,200,-42.875,-44.625,-50.125,-44.0625,-47.8125,-42.8125,-49.1875,-43.8125,8,10.8125,1.875,9.875,5.5625,10.0625,8.0625,12.375,30.5625,31.625,28.25,31.5625,28.125,31.625,29.0625,39.0625,14.4375,15.9375,10,15.1875,13.125,11.5,12.8125,14.4375,42,42,47,43,45,45,46,45,204,216,304,225,312,195,235,200,0.75,0.810059,0.850098,0.76001,0.739746,0.800049,0.75,0.870117,0.709961,0.699951,0.589844,0.689941,0.670166,0.629883,0.709961,0.619873,-9.9375,-16.75,-35.0625,-13.25,-14.625,-12.875,-30.1875,-22.0625,-26.186436,-28.872223,-42.230515,-26.681675,-34.252907,-31.270046,-36.774193,-28.207405,20.524021,18.623701,27.670872,19.185287,18.843809,22.373339,28.044313,24.258675,40.083431,46.707474,37.582073,45.696388,39.680664,40.606735,45.082977,44.691639,34.723373,30.538967,29.170084,29.298882,35.439663,27.944103,22.848988,24.35887,4.669169,4.129861,5.576967,5.819449,6.035865,9.075827,4.023718,6.690819,44.661018,36.557377,19.394878,40.743801,43.703705,40.218304,23.259373,26.244345,40.5,3.914063,860,5.796875,236
3346480,220,245,299,240,294,179,234,195,-43.125,-45.0625,-48.4375,-44.5625,-46.9375,-42.1875,-48.6875,-42.125,6.375,10.375,0.8125,10.8125,6.0625,9.6875,9.375,12.3125,31.9375,32.125,28.25,32.5625,29.25,30.1875,32.25,38.0625,15.1875,14.6875,10.8125,15.4375,12.9375,10.3125,15.875,12.4375,42,41,47,42,45,43,44,44,220,245,299,240,294,179,234,195,0.799805,0.76001,0.793213,0.77002,0.76001,0.75,0.76001,0.840088,0.690186,0.699951,0.626709,0.669922,0.649902,0.659912,0.679932,0.619873,-7.5,-16.25,-35.0625,-13,-8.4375,-11,-27.1875,-20.5,-25.849731,-29.362501,-42.45697,-26.604519,-35.268642,-31.434906,-35.852345,-26.489367,21.152578,18.483322,29.313194,17.809742,19.580349,22.741646,25.339624,23.266367,40.722797,44.858047,36.23938,47.458126,38.081314,39.69001,47.545101,45.511497,33.685417,28.538406,27.326504,29.558474,36.85862,28.149935,22.695406,23.963818,4.439207,8.120222,7.120927,5.173659,5.479716,9.418409,4.419866,7.258316,47.460449,37.327938,17.370131,40.923824,50.533222,43.091537,26.563707,26.968044,41,3.835938,861,5.605469,238
3347960,174,245,308,230,305,174,217,220,-42.3125,-44.875,-48.0625,-43.5625,-47.8125,-41.0625,-47.4375,-41.375,12.4375,10.5,1.4375,9.875,5.375,10,6.4375,11.0625,31.625,30.875,29.125,31.8125,25.6875,30.4375,29.875,38.0625,17.5,14.25,10.875,13.625,9.9375,11.0625,13.5,11.875,39,42,47,43,45,43,45,45,174,245,308,230,305,174,217,220,0.800049,0.77002,0.840088,0.75,0.72998,0.76001,0.73999,0.820068,0.699951,0.709961,0.599854,0.699951,0.669922,0.659912,0.709961,0.619873,-10.375,-16.75,-33.75,-11.3125,-14.3125,-13.375,-29.0625,-19.8125,-26.224331,-28.868599,-41.574036,-26.717548,-36.302422,-30.411667,-36.588818,-26.421053,19.969963,18.397825,29.04162,19.013247,19.393232,22.770779,30.720684,24.236198,43.236244,47.556622,36.929306,45.169086,38.445606,40.116138,43.700592,45.932178,34.01041,29.035912,27.110353,29.933762,33.811481,27.351078,21.124155,22.538849,2.783384,5.009642,6.918716,5.883907,8.349682,9.762003,4.45457,7.292771,43.195267,36.525974,18.875502,42.786072,44.260941,38.723774,23.058825,27.143982,40.5,4.160156,862,6.160156,234
3349420,175,241,316,229,302,175,235,204,-43.6875,-44.625,-48.625,-43.5625,-47.5625,-40.8125,-47.6875,-42.125,8,11.125,1.75,10.125,5.0625,9.8125,7.3125,11.6875,30.875,30.625,29.625,30.625,27.3125,29.9375,31.75,37,18.25,13.9375,10.875,13,11.4375,10.375,16.3125,11.75,42,41,46,43,45,43,45,45,175,241,316,229,302,175,235,204,0.770264,0.800049,0.839844,0.75,0.739746,0.739746,0.73999,0.829834,0.749756,0.699951,0.620117,0.719971,0.700195,0.710205,0.72998,0.640137,-12.5,-15.0625,-34.3125,-11.8125,-14.625,-14.375,-28.3125,-18.875,-28.755981,-27.652542,-41.855232,-26.319643,-35.455406,-30.35907,-35.798187,-26.480042,23.538708,17.02038,28.347454,18.558147,19.834114,22.741293,30.190069,23.996437,43.102295,46.833412,36.967548,44.212116,39.103909,39.16256,46.710598,45.556225,31.300535,29.508266,27.568596,30.692211,34.154381,27.955753,20.67605,23.362593,2.058458,6.637941,7.116397,6.537525,6.907589,10.140395,2.423286,7.084738,41.827328,39.026405,18.492064,42.796967,43.661972,37.367489,24.390244,29.17647,41,3.855469,863,5.632813,234
3350900,189,235,312,240,321,177,244,207,-42.5625,-43.5625,-48.625,-42.8125,-47.8125,-42.8125,-51.75,-41.875,8.6875,10.5,2.625,9.5,4.9375,10.5,8.8125,11.625,30.0625,32.125,28.25,31.3125,28.375,30.1875,31.1875,37.5625,15.375,15.25,10.3125,12.75,13.1875,10.8125,15.5,13,42,42,47,43,46,44,47,45,189,235,312,240,321,177,244,207,0.75,0.780029,0.779785,0.73999,0.740234,0.780029,0.76001,0.809814,0.73999,0.709961,0.680176,0.719971,0.689697,0.689941,0.709961,0.650146,-12.75,-14.0625,-33.75,-12.3125,-13.53125,-13.875,-30.4375,-19.375,-25.915627,-27.321724,-40.93219,-27.34907,-36.420025,-30.550657,-38.336163,-26.629328,21.167854,18.465637,27.580494,18.942343,19.908323,21.503588,26.849842,24.728731,42.819958,47.065243,37.664169,45.262924,38.864555,40.980511,45.779587,45.800682,31.815115,29.29117,28.267612,29.731375,35.064922,27.519857,21.387562,23.103405,4.197075,5.177947,6.487726,6.063359,6.162196,9.996041,5.983012,6.367184,40.76923,38.976051,19.271255,41.146709,44.812092,39.640411,25.697062,28.235296,40.5,3.972656,864,5.882813,240
3352360,164,239,292,233,302,174,197,185,-42.3125,-43.75,-49.5,-43.5625,-46.0625,-41.25,-49.625,-41.375,14.375,10.25,1.6875,9.125,6.5625,10.5625,11.6875,11.5,30.875,31.625,28.5625,30.625,29.25,30.1875,30.9375,37.5625,15.625,13.8125,10.375,13.5,12.5625,10.8125,14.5,14.375,38,42,47,44,45,43,45,45,164,239,292,233,302,174,197,185,0.789795,0.77002,0.849854,0.75,0.790039,0.77002,0.75,0.839844,0.740234,0.719971,0.630127,0.719971,0.650146,0.680176,0.719971,0.650146,-12.5,-15.3125,-35.875,-14.1875,-10.5625,-14.125,-26.6875,-19.8125,-27.436579,-28.129875,-42.600563,-27.414749,-32.834999,-30.203072,-34.16927,-26.47348,19.719727,18.251366,29.108507,19.388094,18.1912,21.639265,22.143419,26.765717,40.813164,44.802582,37.587002,44.779488,39.597237,39.186852,49.53516,44.598915,34.752357,29.08955,26.832914,29.782549,36.907745,28.860191,22.325142,23.168404,4.714748,7.856504,6.471574,6.049872,5.303821,10.313686,5.996279,5.466966,40.734417,37.603306,17.665615,39.595619,47.136929,37.970253,28.187403,27.315914,41,3.96875,865,5.796875,223
3353820,180,228,283,233,322,173,234,200,-42.5625,-44,-48.25,-44.5625,-48,-42.4375,-49.4375,-41.875,13.5,10.9375,2.1875,9.375,6.0625,10.875,9.5,11.0625,30.5625,31.375,28.5625,27.8125,29.25,29.4375,31.1875,38.3125,15,15.0625,10.5625,11.8125,12.6875,10,16,14.75,39,42,46,43,46,43,46,45,180,228,283,233,322,173,234,200,0.779785,0.779785,0.830078,0.76001,0.76001,0.790039,0.76001,0.810059,0.710205,0.700195,0.620117,0.680176,0.660156,0.640137,0.680176,0.630127,-11.3125,-15.5625,-33.5,-14.4375,-9.5625,-15.125,-29.0625,-20.6875,-24.535713,-28.772692,-41.596462,-28.000465,-35.684212,-30.636662,-35.953262,-27.037683,19.710262,18.682283,27.402077,19.405239,18.858273,20.545288,24.372446,26.73237,41.64653,47.145222,38.185036,46.633953,39.308056,39.695915,46.918766,45.077713,34.05772,30.048985,28.302502,27.661879,35.875889,28.410847,23.71195,22.866152,4.585491,4.123508,6.110378,6.298929,5.957779,11.34795,4.996839,5.32376,42.735043,37.479408,19.453377,39.93372,49.757282,38,25.173744,26.422447,41,3.972656,866,5.800781,231
3355280,164,220,307,226,322,231,230,181,-43.4375,-43.75,-48.625,-42.625,-46.6875,-43.875,-47.1875,-41.625,7.25,11.1875,1.4375,8.75,4.625,9.375,6.25,13.0625,29.25,32.125,29.375,31.8125,29.5,30.6875,30.9375,38.0625,14.125,15.5625,11.625,15.5,14.375,9.625,14.5625,14.25,42,42,46,43,45,44,46,44,164,220,307,226,322,231,230,181,0.750244,0.76001,0.840088,0.719971,0.72998,0.790039,0.75,0.810059,0.739746,0.73999,0.619873,0.73999,0.699951,0.679932,0.689941,0.649902,-9.5,-13.25,-34.3125,-10.375,-15.5,-14.375,-28.5625,-18.25,-36.900436,-27.716284,-41.853123,-26.39299,-34.688019,-31.382551,-36.860325,-25.678352,22.91136,18.04887,28.136269,20.543354,21.23711,20.32625,29.43025,22.913097,35.348663,46.779175,36.744572,45.559643,41.987885,41.650448,40.772228,45.065617,35.466831,31.642345,27.76619,28.89691,32.768745,28.215281,18.840389,25.188524,6.273148,3.529612,7.352971,5.000094,4.006262,9.808021,10.957137,6.832759,46.529564,40.197693,18.804781,43.32494,40.935192,39.564125,23.84,29.333332,41,3.96875,867,5.796875,235
3356740,204,242,288,225,294,189,217,207,-43.6875,-44.4375,-49.6875,-43.8125,-46.0625,-45.8125,-48.9375,-41.875,6.75,9.8125,1.4375,9.125,5.5,12.0625,7.875,12.1875,30.875,31.625,28.25,28.75,24.625,29.4375,30.6875,37,16.125,14.3125,11.125,12.6875,9.75,10.0625,14.4375,12.3125,42,42,47,43,45,44,45,45,204,242,288,225,294,189,217,207,0.790039,0.77002,0.830078,0.76001,0.73999,0.73999,0.776855,0.810059,0.72998,0.72998,0.629883,0.699951,0.679932,0.73999,0.709961,0.649902,-10.1875,-14.3125,-35.0625,-13.9375,-11.9375,-16.875,-29.5625,-16.9375,-27.932331,-29.072311,-42.937904,-29.135118,-31.205589,-33.011902,-37.150639,-25.625,21.786295,19.451216,28.411411,20.009039,18.507654,20.39838,28.258743,21.430971,40.992676,45.70644,36.993763,45.246559,40.174404,40.675182,45.604176,46.794331,32.96917,29.679043,26.498306,28.865376,35.222279,27.429317,20.327456,24.74905,4.25186,5.163299,8.096521,5.879025,6.095666,11.497116,5.809624,7.025651,44.928749,39.605587,18.690851,40.269585,46.153847,38.455151,24.332809,31.616482,41,3.988281,868,5.828125,233
3358200,189,226,298,242,301,183,221,203,-44.25,-44,-47.8125,-44.3125,-45.3125,-42.625,-47.1875,-41.875,11.75,10.4375,2.625,8.5,6.8125,10.5625,9.75,11.0625,31.625,30.625,29.375,30.625,28.9375,29.6875,29.375,37,17.375,14.4375,10.8125,13,13.4375,10.4375,12.0625,12.1875,40,42,46,44,45,43,45,46,189,226,298,242,301,183,221,203,0.76001,0.76001,0.799805,0.76001,0.72998,0.780029,0.719971,0.820068,0.73999,0.719971,0.659912,0.699951,0.679932,0.699951,0.719971,0.629883,-11.3125,-15.3125,-32.25,-13.9375,-9.375,-15.875,-26.4375,-19.625,-26.632851,-30.679688,-39.289425,-29.126152,-30.899405,-30.790245,-34.278141,-26.87709,20.511936,19.256121,27.583733,20.242006,18.390228,21.219435,22.922514,26.232231,41.654209,44.426689,38.847931,45.255165,40.20118,39.809513,44.127674,42.989174,33.582676,29.69718,27.253555,28.60767,36.721878,27.747932,24.664106,24.218378,4.251182,6.620008,6.31478,5.895164,4.686715,11.223117,8.285705,6.560217,43.410213,38.059704,20.161943,40.533779,48.400673,36.992222,26.203629,28.209192,41,4.027344,869,5.882813,232
3359640,200,246,303,240,310,171,223,206,-40.9375,-43.5625,-48.875,-42.625,-48.25,-40.8125,-51.75,-43.375,10.125,9.3125,1.8125,8.5625,12,10.75,14.0625,11.5625,30.5625,32.375,27.75,31.3125,30,25.625,29.625,38.3125,15.1875,14.75,9.3125,14,12.5625,6.6875,12.9375,13.5,40,42,47,43,44,42,45,45,200,246,303,240,310,171,223,206,0.75,0.77002,0.819824,0.72998,0.700195,0.789795,0.77002,0.829834,0.719971,0.719971,0.630127,0.719971,0.689941,0.650146,0.689941,0.640137,-8.625,-16.25,-34.5625,-13.5,-3.125,-15.125,-26.4375,-20.5,-25.504763,-30.117308,-42.049072,-28.623213,-19.476751,-29.35405,-33.425194,-27.750544,19.581444,20.808237,27.889252,19.999292,11.759743,21.68458,15.471723,25.585642,40.937981,45.574703,36.527168,44.9715,34.685745,40.980091,50.719418,43.026726,34.854973,28.604851,27.341431,29.352152,44.241837,28.333345,28.152538,23.901609,4.625602,5.012209,8.242149,5.677059,9.312675,9.001987,5.656323,7.486024,45.192307,35.967079,18.745037,39.391376,57.667732,36.307423,30.223879,28.003061,41.5,3.929688,870,5.660156,237
3361100,251,241,302,238,282,193,234,187,-44,-44.625,-48.0625,-43.8125,-46.0625,-43.4375,-47.4375,-42.875,5.9375,10.5625,1.0625,8.75,5.875,9.375,7.1875,11.0625,30.5625,32.125,28,29,28.375,30.4375,30.125,38.3125,13.1875,15.4375,10.4375,12,13.3125,11.625,13.5,15.6875,43,43,47,43,45,44,45,45,251,241,302,238,282,193,234,187,0.77002,0.72998,0.819824,0.75,0.709961,0.77002,0.784668,0.839844,0.689941,0.73999,0.620117,0.689941,0.690186,0.660156,0.675293,0.630127,-5.9375,-14.40625,-34.0625,-14.1875,-11.9375,-13.375,-29.3125,-20.9375,-26.136337,-30.871998,-41.876987,-29.55625,-32.697407,-33.10741,-36.43718,-28.583803,19.729242,20.274578,29.309734,20.879848,18.81035,23.508461,28.837458,27.751108,38.657578,46.884731,38.136017,45.58202,39.093769,39.818409,44.659519,43.505455,35.739304,29.15382,26.614178,27.468222,35.480145,28.441801,21.544147,24.079792,5.873879,3.686868,5.940074,6.069907,6.615738,8.23133,4.958872,4.663641,50.834728,39.372963,18.492064,39.173553,45.5,40.693741,22.888714,27.020784,41,4.007813,871,5.855469,241
